symbol name USD_price
RNG "RNG Coin" 1.1486e-05
RRT "Recovery Right Token" 0.030048265
SHA SHACoin 0.0
SKR Sakuracoin 0.0
SSF "Safe SeaFood Coin" 0.029265229
SUM Solidum 0.0
SYD "Security Donations" 8.6788e-05
TCO Tourcom 0.009143902
TCR TheCreed 0.000157056
TFT Timesfarmtoken 0.0
THO Athero 7.9337e-05
THS TechShares 0.004903944
TMN TranslateMe 0.000763258
TOP TopCoin 0.0
TYC Tyrocoin 0.001262549
UNC UNCoin 0.0
UNY "Unity Ingot" 0.0
UPC "UltraPay Coin" 8.6923e-05
UTA UtaCoin 0.0
VEN VeChain 0.251908676
VER VERGO 0.0
VIP VIPChain 0.000134035
WOW Wownero 0.003122925
XAU Xaucoin 0.0
XCQ ExecuteCoin 0.000778871
XID "Sphre AIR" 0.0
XNB Xeonbit 0.002994919
XND Ndau 18.53
XOT "Internet of Things" 0.0
XQN Quotient 8.2844e-05
XRY Royalties 0.0
XTD "XTD Coin" 0.0
XVE "The Vegan Initiative" 0.000157056
ZSE ZSEcoin 0.0
ABCN Alphabit 0.0
ACES Aces 3.6052e-05
AGRI AgriChain 0.00861945
AGRS "Agoras Tokens" 0.383866198
AMMO "Ammo Rewards" 0.000103659
ANTX Antimatter 0.0
ARB2 ARBITRAGE 0.030188928
AST2 AssetStream 0.0
ATCP ATCPLUS 0.0
ATT2 "Africa Trading Chain" 1.3652e-05
AURS Aureus 0.0
BBTA BETRA 0.0
BEC2 "Beauty Chain" 0.040467189
BETN BetaCoin 1.772e-06
BITC BitCash 0.011286555
BLXS BlockScart 0.0
BTC2 "Bitcoin 2" 1.180867111
BTSC "Beyond The Scene Coin" 0.004640641
CCCX "Clipper Coin" 0.020863035
CCN2 "Custom Contract Network" 3.454e-06
CDL3 "CoinDeal Token" 0.0
CHMC "Christmas Coin" 5.5539e-05
CLUB ClubCoin 0.047506955
CNCT CONNECT 0.000305669
CTK1 CRYPTYK 0.000619985
CUAN Kingcuan 4.522e-05
DISK DarkLisk 0.000349228
ECOP Colombian 0.488829792
EMET "Ecometh Token" 0.0
FAZZ Fazzcoin 0.000872574
FONZ Fonziecoin 0.000160602
FRGC Fargocoin 0.00788
FRWC FrankyWillCoin 0.000381837
FURT "Furt Coin" 0.000111814
FUTC FutCoin 0.0
GBRC "Global Business Revolution" 0.0
GEEK GeekCash 0.0
GEMA Gemera 0.0
GGP2 GamingGoProject 7.7795e-05
GMC3 Geimcoin 0.011235297
GMC6 GMCoin 0.0
HIN2 HINKA 0.000828311
ICOL Icolcoin 0.0003283
KAOS KAOSCANDY 0.032968819
KETO "KETOsis Coin" 0.0
KRTY KARTIY 0.0
LCNT Lucent 0.0
LTE3 Littrade 0.0
LUX2 Luxtrade 6.53
MAPR "Maya Preferred 223" 1649
MARX MarxCoin 0.000127448
MIMI "MIMI Money" 0.0
MINT Mintcoin 0.0
NAMO NamoCoin 0.0
NAT2 NatisCoin 0.0
NBIT netBit 0.000756565
NPC2 NPCcoin 2.51
OCOW OCOW 0.0
OPES Opescoin 0.000277814
OXY2 Cryptoxygen 0.010233571
PAYP PayPeer 2.87e-07
PLAN PlanChain 0.0
POKE PokeCoin 1.9989e-05
POP2 PopChest 0.0
PRES "President Trump" 0.001455858
QUSD QUSD 0.0
RBBT RabbitCoin 9.31e-07
RESC "Crypto Rescue Coin" 8.6029e-05
RHFC RHFCoin 0.0
ROAR ROAR 0.016385578
SJCX "Storjcoin X" 0.078307817
SLC2 Slicecoin 0.001165707
SOCI "Bank Society" 0.0
STC2 Synchrotron 0.0
STEX STEX 0.0
STRS "STARS Token" 0.000959775
TBAR "Titanium BAR" 0.0
TEAM TeamUp 0.0
TELL Tellurion 0.000208788
TFT2 "ThreeFold Token" 0.072800428
TGC2 TheGreatCoin 0.0
TIXS Tickets 0.0
TNPC "The New Public Coin" 0.0
TOTO "Tourist Token" 2.5636e-05
TRC6 "Trader Cash" 0.005823433
TXTH TNRCASH 0.0
UNI3 "UNI COIN" 4.18
UNRC UniversalRoyalCoin 5e-05
VOID "Void Token" 0.069993207
VOYA Voyacoin 0.189031705
WINK Wink 0.000134332
XCOM "XCOM Pay" 0.00024729
XEN2 "Xenia Coin" 7.07
XFRC Fructus 4.2091e-05
XLIC Lico 0.0
XN35 Projecton 2.997e-05
9COIN 9COIN 0.0
AXIOM Axiom 0.002835092
BEST1 BestChain 0.00107092
BITCF "First Bitcoin Capital" 0.0
BITOK Bitok 1.4255e-05
BOLTT BolttCoin 0.137509898
BPAKC BitpakcoinToken 0.000237722
CITY2 "City Chain" 0.02407265
CLINT Clinton 0.001908923
CROWD "Crowdvilla Point" 0.0
DASHS Dashs 0.00400001
DELIV Deliv 0.000583972
ELITE "Ethereum Lite" 0.002911717
EPLUS Epluscoin 0.001045472
HALLO "Halloween Coin" 7.329e-05
HATCH Hatch 0.00104673
INCNT Incent 0.155470463
KARMA Karmacoin 6.81e-07
KOLIN Kolin 0.000100441
LEPEN LePen 6.952e-06
MAVRO Mavro 0.004485419
MMXVI MMXVI 0.000563921
MONEY MoneyCoin 6.256e-06
NANOX Project-X 18390
ODIN3 "Odin Blockchain" 0.001791216
PAISA PAISACOIN 3.126e-06
PRIMU Primulon 7.6624e-05
QCASH "Quantum Cash" 0.002566275
ROYAL RoyalCoin 0.0005
RUBIT RubleBit 0.000306562
SKULL "Pirate Blocks" 0.00030588
SPORT SportsCoin 0.000900968
TESLA TeslaCoilCoin 0.0
TODAY TodayCoin 0.000104028
TOPAZ "Topaz Coin" 0.000235828
TRAID Traid 0.000224636
TRICK TrickyCoin 0.003555836
XPAND XPAND 982.22
EARTHS Earths 0.0
SPRTSC "Sprouts Classic" 0.0
ECOREAL "Eco Real Estate" 0.122960327
7E 7Eleven 4.1809e-05
A0 "Aleph Zero" 0.0
AL "Alive Casino" 0.00011071
AR Arweave 0.0
AS AmaStar 0.0
AX AlphaX 0.0
B3 "B3 Coin" 7.4413e-05
BC Boomstarter.Network 0.000193035
BG BlueGold 0.0
BM BetterME 0.0
BN BoxiNode 0.004968988
BR BitcoinReal 0.0
BT BOW 0.0
BU Bumo 0.008072566
CA ConsumerAlliance 0.0
CB "CB Token" 0.000601973
CN CriptomoedaNews 0.0
CO CryptocurrencyOrganizer 0.0
CP CryptoProfile 0.0
CR CryptoRiyal 0.733300231
CT "Care Token" 0.0
CU Coinnup 0.0
CZ "China Zombie Coin" 0.0
DM DeutscheMark 0.0
DR "Dream Real" 0.0
DT "Dragon Token" 0.0
DX DxChain 0.000507117
EO EO.Trade 0.0
ET "ENDO Protocol" 0.0
FC FILIPCOIN 0.0
GC Gric 1.8419e-05
GG GG 0.0
GM GeoManna 0.0
GQ "Goose Q" 0.0
GR GREENRAIN 0.0
HD HoliDay 0.0
HN "Hellenic Node" 0.000102989
IC "INGOT Coin" 0.0
ID Everest 0.0
IO Decem 0.0
KN Knowchain 0.0
KT "Kuai Token" 0.0
LC Laocon 0.0
LK Liker 0.00044705
LN LINK 0.0
LX Moonlight 0.0005941
ME all.me 0.065489166
MS "Masternode Invest" 0.0
NN "Neodium Network" 0.0
NT NexDAX 0.006819023
OC OceanChain 1.8087e-05
OF OFCOIN 0.000162039
PC "Promotion Coin" 0.000387921
PK Pennykoin 8.6843e-05
QC QCash 0.140907825
QZ Efir 0.0
RF "Raido Financial" 0.0
RT RToken 0.0
S8 "Super 8" 0.014772285
SG SocialGood 0.0
SM SulMiners 0.0
SP SunPower 0.02610461
ST "Science Token" 0.0
SW SpiritWarrior 0.0
TL TronLotteryIO 0.0
TM Tokenmom 0.0
TV Ti-Value 0.015301425
UC "YouLive Coin" 0.000242466
UG UPGRADETOKEN 0.0
VA "Virtual Arena" 0.0
VL "VL Coin" 0.0
VR VirtualReality 0.0
VX Virrex 0.0
W1 "W1 Platform" 1.383938517
WC WINCOIN 0.025209336
WF WoozyFace 0.0
WG WavesGames 0.000232824
WI WIcoin 0.0
WL WL 0.0
WT WorldWiFI 0.000366216
WU WULET 0.0
X6 x6coin 0.0
XR "XR Web" 0.0
YO "Yobit Token" 936.66
YP Youtopin 0.0
ZP "Zen Protocol" 0.0
18C Block18 0.002964307
1AI 1ai 0.0
1X2 "1X2 Coin" 0.067801004
22X "22x Fund" 0.0
2GT 2gether 0.0
3XD 3DChain 0.0
4XB MyBtcFx 0.000648373
777 BiNGO.Fun 0.000201152
77G GraphenTech 0.0
8BT "8 Circuit Studios" 0.0
99B "99B Token" 0.037582933
A2A "STeX Exchange" 0.0
AAS aassio 0.0
AAT "Asset Allocation Token" 0.0
ABL "AIRBLOC Protocol" 0.006650302
ABS "Absolute Coin" 0.001948095
ABX AutoBay 0.0
ACA "ACA Network" 0.0
ACH Achilles 0.0
ACM GCOX 0.0
ACU Aitheon 0.005873435
ADE Adeptio 0.000306496
AED "Airgead Coin" 0.0
AER Aeryus 0.004014952
AET "Aeternum Coin" 0.016857306
AEX AeriumX 0.000414308
AFI Alchemy 0.0
AFX ATECH 0.0
AGM Argoneum 0.000689617
AGT AGATE 0.0
AIC "AI Crypto" 9.7104e-05
AIO "AIO Casino" 0.0
AIQ Aiq 0.0
AIS AIS-X 0.689472916
AIV AIVIA 0.000580181
AKC AKC 0.0
ALB Albos 0.0
ALC AligatoCoin 4.4066e-05
ALE Alehub 0.394755491
ALF "Aeternum ICO" 0.0
ALG Algory 0.029710144
ALN "Aluna Social" 0.0
ALV ALLIVE 0.002931122
AMA "Amazonians Green Coin" 0.0
AMG Amalgam 9.958e-06
ANG Angenium 0.0
ANU AlphaNu 0.000723504
ANY "Anything App" 0.0
AOG "smART OF GIVING" 0.006283178
API "Crypto APIs Token" 0.0
APO "Apollo Septem" 0.0
APS APRES 0.0
APT ArtPro 0.002377224
APZ Alprockz 0.0
AQU aQuest 0.000179521
AQX "Aqua Intelligence" 0.017931221
ARM Armors 0.0
ARR ARROUND 0.000776587
ARX "Assistive Reality" 0.0
ASK AllSpark 0.0
ASO Aceso 0.0
ASR "Asure Network" 0.0
ATC "Auto Block" 0.0
ATD Atidium 0.0
ATF AgroTechFarm 0.002782368
ATR autorize 0.0
ATV Activity 9.5e-08
AUG August927 0.0
AVH "Animation Vision Cash" 0.000195575
AVL AvailCom 0.0
AVN Avantage 0.0
AWS Awesome 0.0
AWT WhatsOnPic 0.0
AXA "AXA Foundation" 0.016561761
AXC autoXchange 0.0
AXM Assam 0.0
AZ2 "AZ FundChain" 0.0
AZU Azultec 0.0
AZZ "AZZ Token" 0.0
B1X BUILDCoin 0.0
B21 B21 0.0
B2X "SegWit2x (Pre-Launch)" 6.2e-08
B66 Block66 0.0
B91 B91 0.008987003
BAB Basecoin 0.0
BAE BaeCoin 0.0
BAI BAInvest 0.85807129
BAK TokenBacon 0.273316708
BAL Balloons 0.0
BAZ "Baza Foundation" 0.0
BB1 "Bitbond Token" 0.0
BBC BigBoobsCoin 0.001072738
BBO "Bigbom Eco" 0.000740033
BBX Blockbuster 6.002e-06
BC3 Beverage.cash 0.0
BCB "BCB Blockchain" 6.11
BCC BitConnect 0.0
BCG BC.Game 0.001266448
BCL BitcoinClean 0.071031639
BCM BitcoinMoney 0.0
BCS Bcshop.io 0.0
BCT "Blockchain Terminal" 0.0
BCX "BitcoinX [Futures]" 0.000765544
BDB "Big Data Block" 0.0
BEC BitherCash 0.0
BEI "BEI coin" 0.0
BES "BESS Coin" 0.0
BEX "Binex Trade" 0.0
BFC Betform 0.001541375
BFF BFFDoom 0.0
BFN BlockFollow 0.0
BFP "Bond Film Platform" 0.0
BGL Buglab 0.0
BGX BGX 0.0
BHF "Blue Hill Foundation" 0.0
BHI Bahiti 0.0
BHM Bithemoth 0.0
BHP "BHP Coin" 1.009907726
BHR Bether 0.0
BHT BHex 0.042077371
BIA Bilaxy 0.0
BIC "BIC coin" 0.038426212
BID BiDao 0.0
BIM BitImage 0.0
BIW "Bit World Exchange" 0.0
BIZ Bizanc 0.0
BKF "BKEX Finance" 0.005364171
BKK "BKEX Token" 0.147531703
BKL Baikalika 0.0
BKN BlockState 0.0
BKO BlankoX 0.0
BLA BLABBER 0.0
BLD Blood 0.0
BLV Blockvest 0.0
BLX "Blockchain Index" 0.0
BMF "Bitminer Factory" 0.0
BMG Borneo 0.0
BMK Benchmark 0.0
BMT BMCHAIN 0.011827057
BNL Bnlio 0.005601344
BNS "BNS Token" 0.0
BOC BingoCoin 0.001255712
BOR Börser 0.0
BOX "ContentBox Token" 0.004110996
BPD Bitparadise 0.0
BPS "Blockport Security" 0.0
BQT "Blockchain Quotations Index Token" 0.013859275
BRF "Bitrace Token" 0.000153248
BRN "Barne Coin" 0.0
BRT "Bright Network" 0.0
BRZ "Brazilian Digital Token" 0.244674739
BSS BusinessCoin 0.0
BT1 "BT1 [CST]" 0.0
BT2 "BT2 [CST]" 0.0
BTA "Bitcoin Blue" 0.002142347
BTE BitSerial 0.0
BTK "Bitcoin Token" 4.198e-06
BTL BitLong 0.000450229
BTP Bitproperty 0.013777421
BTV BitValve 0.0
BTZ Bitzon 0.046587114
BUC Buycoin 0.002457676
BUD Buddy 4.47e-06
BUR BuratinoBS 0.0
BUT "BitUP Token" 0.002422149
BUY Buying.com 0.0
BUZ Buzcoin 0.002681844
BVO Bravo 0.0
BVX "Bitcoin Lvx" 0.0
BWB "BW Coin" 0.018400028
BXA BEXAM 0.0
BXB Bixbite 0.0
BXM Bixtrim 0.0
BXY Beaxy 0.0
BYT Bityond 0.0
BZO Bizomni 0.006436511
BZS BizShake 0.0
C25 "C25 Platform" 1.7489e-05
C2P Coin2Play 9.9811e-05
C3C C3C 0.0
C3X Conn3x 1.111e-05
C4L Crypto4Like 0.000203328
CA2 ChongAi 0.000301885
CAI "Cai Token" 9.5207e-05
CAL Caloriecoin 0.0
CAP "Capital Coin" 7.6624e-05
CB2 COINBIG 0.0
CBK COLORBIKE 0.0
CBM "Crypto Bonus Miles" 0.000277086
CBP ComBox 0.0
CBU "Banque Universal" 0.0
CC1 Cupcake 0.0
CC2 "Cultural Coin" 0.0
CC3 CustomCoin 0.0
CC9 Cryptocells 0.0
CCH CareerChain 0.0
CCI "Cyber Capital Invest" 0.0
CCM "Crypto Coupons Market" 7.6624e-05
CCP ComedyCoin 0.0
CCS CandyCrushSaga 0.0
CCX CoinCasso 0.131438958
CDC "Commerce Data Connection" 0.000162317
CDF CryptoDivaFund 0.000447591
CDL Confideal 0.0
CEC "Cloe Coin" 0.0
CEL "Celsius Network" 0.051291235
CEN Centaure 8.0764e-05
CEW Cewnote 0.0
CFE COFFEE 0.0
CFS CoinFast 0.0
CGM ClickGem 0.0
CGO Clash&GO 0.0
CHE "Crypto Harbor Exchange" 1.6857e-05
CHI XAYA 0.016091065
CHL "Chelle Coin" 0.0
CHR CHERR.IO 0.0
CHT "Countinghouse Fund" 2.46
CIC "Coal Industry Coin" 0.000619864
CIF "Crypto Improvement Fund" 8.7252e-05
CIT CariNet 0.0
CJR Conjure 0.0
CJS CJs 0.0
CKB Nervos 0.010176281
CKK CaptainKirk 0.0
CKM Cryptoknowmics 0.0
CLC CaluraCoin 0.000229872
CLD Cloud 0.000575067
CLP Calypso 0.0
CLT "CoinLoan Token" 0.217336595
CLX Coinolix 0.0
CMA "Crypto Market Ads" 7.6623e-05
CMB CandyMoreBox 0.0
CMC ChristianMission 0.00113282
CNB Canabio 7.6624e-05
COG Cognitio 0.0
COI Coinnec 8.2038e-05
COR CORION 0.0
COW Cowry 0.014455475
COY CoinAnalyst 0.00130261
COZ COZ 0.060165752
CPB Capitual 0.0
CPL Coinplace 0.0
CPS Crosspays 0.0
CPU CPUcoin 0.0
CR8 Creator.ai 0.0
CRE Cybereits 0.003388645
CRF CrowdForce 0.0
CRL Corl 0.0
CRN Cryption 0.0
CRO Cronuscoin 0.0
CRP Cranepay 0.000766241
CRR CryptoCasher 0.0
CRS CURES 0.059536942
CRZ CRUZEO 0.0
CSA CommunitySupportedAgriculture 0.0
CSD Coinseed 0.0
CSM Consentium 0.126668487
CSQ Cosquare 0.0
CST "Casper API" 0.0
CSZ CoinSeason 0.0
CTA Cryptassist 0.0
CTB Cointradebase 0.0
CTD CryptoTradingCoin 0.003795898
CTF Coin2Fly 1.0972e-05
CTJ CryptoJaeger 0.0
CTK CertiK 0.001370668
CTN "Cryotech Nordic" 0.0
CTT CryptoInvest 8.3249e-05
CTU Contractium.io 1.5745e-05
CTY Connecty.io 0.0
CUR "Cura Network" 0.0
CUZ "Cool Cousin" 0.001207296
CVH "Curriculum Vitae" 0.000347796
CVL Civil 0.0
CWC CowardCash 0.0
CWT CryptoWarsOU 0.0
CXG Coinxes 0.0
CYD CanyudoCoin 0.0
CYO CYO 0.0
CYS BlooCYS 0.0
DAV DavorCoin 0.000224418
DBR Dbrain 0.0
DBT "DeskBell Chain" 0.0
DCA "Decentralized Currency Assets" 0.001595523
DCG DCG 0.0
DCI "DCI Ecosystem" 0.0
DCP "Discount Percent" 0.007591898
DDL Donocle 0.0
DEG DEG 0.0
DEN "DEN Wallet" 0.0
DEQ Dequant 0.003753661
DET "Diamond Exchange Token" 0.001941784
DEV "Deviant Coin" 0.005840966
DFD "Darkforce Data" 0.000800236
DFN Dfinity 6.67
DGN Diagon 0.0
DGW Digiwills 0.0
DHC dClinic 0.0
DHT DeHedge 0.0
DIC DAIKICOIN 0.001489625
DIP Etherisc 0.006362034
DLA Dolla 0.0
DLB "Data Link Base" 0.001289142
DMX "Digital Money" 0.0
DMY Daconomy 0.0
DNM Deneum 0.0
DNN "Decentralized News Network" 0.0
DNO Denaro 0.0
DNP "Drone Payo" 0.0
DNZ Adenz 1.6315e-05
DOF "Door Of Future" 0.0
DOI Adoi 0.0
DPN DIPNET 0.000388367
DPT "Deliverers Power Token" 0.0
DQI Dotqii 0.08180629
DRA Diruna 0.000151089
DRC Darico 0.075340294
DRF Drife 0.0
DRN "The Digital Reserve" 0.0
DRV "DRIVE Markets" 0.089338186
DSA "Distributed Survey Accelerator" 0.021167284
DSS "DSS TOKEN" 0.0
DST "Dimensions Network" 0.001200263
DT1 "Dollar Token 1" 0.0
DT2 "DT Jockey Club" 0.915583228
DT3 DreamTeam3 0.0
DTE DatEat 0.0
DTK Dtrack 0.0
DTN Datareum 0.0
DTQ Dynatiq 0.0
DTS UTour 0.0
DTT DreamTeam 0.033017613
DUC DUCATUR 0.000155759
DVC DragonVein 0.13130262
DVM DVMarketplace 0.0
DVN DRIVEN 0.0
DVP "Decentralized Vulnerability Platform" 0.00929371
DWC DinwiddieCoin 0.0
DWS DWS 0.000356554
DXC DixiCoin 0.000165751
DXG DexAge 0.000238963
DXN DEXON 0.00800312
DXR DEXTER 0.0
E2C "Electronic Energy Coin" 0.007079939
EAG "EA Coin" 0.001229426
EC2 Echoin 0.019552275
ECE EarthCycle 0.0
ECH Etherecash 0.0
ECP "Ethereum Cash Pro" 0.000120497
ECT SuperEdge 3.0607e-05
EDE edeXa 0.0
EDN EdenChain 0.001867367
EDS Endorsit 7.9842e-05
EDT "EtherDelta Token" 0.0
EDU EduCoin 0.000131582
EGY EGYPT 0.0
EHH eHarvestHub 0.0
EHR HealthPort 0.0
ELL Ellcrys 0.0
ELT Enlte 0.0
EM2 Eminer 0.015051599
EMA EMMARES 0.0
EMJ Emjac 0.0
EMS EMStoken 0.0
EMT Memority 0.0
EMX EMX 0.0
ENC "Encores Token" 0.0
ENK Enkidu 0.000162263
ENY EmergencyCoin 0.000229872
EOZ EOZ 0.0
EPC "Electronic PK Chain" 0.003305809
EPL "Ethereum Platinum" 0.0
EPT "Evident Proof" 0.0
ERA EarthBi 0.082590698
ERE Erecoin 0.0
ERT Esports 0.002229762
EST "Esports Token" 0.000621132
ET2 "EXX Token" 0.003046027
ET3 "E Token" 0.01550522
ETB Etherburn 0.0
ETE ETERNODE 0.0
ETF TronETF 0.0
ETL eTolar 0.0
ETM En-Tan-Mo 0.030737196
ETZ EtherZero 0.024283101
EVA EVAIO 0.000400137
EVM Evareium 0.0
EVZ Eventz 0.0
EXO Exodius 0.0
EXT "Experience Token" 9.5232e-05
EYC EveryCoin 0.0
EZ8 EZeeBUY 0.0
EZE EzCash 0.0
EZY EZYcount 0.0
EDX EdX 0.0
F1C Future1coin 0.00096602
F2K Farm2Kitchen 0.0
FAC "Facepower Asset Chain" 0.0
FAP FAPcoin 6.2139e-05
FAS "Fas Chain" 7.6623e-05
FBB FilmBusinessBuster 0.0
FBL Faceblock 0.0
FC3 FuturesCoin 0.000630912
FC4 FeiCoin 0.001699518
FCC flyCARE 0.0
FCL "Free Crypto Lotto" 0.0
FCQ "Fortem Capital" 0.0
FDO Fiducia 0.0
FET Fetch.ai 0.038626498
FEX Fidex 7.37e-07
FFM "Files.fm Library" 0.0
FFQ FFQuest 0.0
FGG FGG 0.0
FGH "Flowing Hair" 0.0
FIC "FIC Network" 0.000319558
FIH "Fidelity House" 0.023168749
FIL Filecoin 4.37
FIX Fusionchain 0.0
FLC Fieldcoin 0.0
FLN Fline 0.076571738
FLP Gameflip 0.00866498
FLS Fuloos 0.0
FLU Fluence 0.0
FLX "Flex Work" 7.7883e-05
FML Flyingmoney 0.0
FNL FinLocale 0.0
FNP FlipNpik 0.0
FNS FastNode 0.0
FNX Financex 0.0
FOX UniFox 0.0
FR8 "Fr8 Network" 0.001050356
FRM Frame 0.0
FRS FReeStart 0.0
FRY ARFREYR 0.0
FT1 FEITIANWALLET 0.0
FT3 "Coin FT" 0.0
FTO FuturoCoin 0.379387195
FTR FactR 0.0
FTW "For The Win" 0.0
FXS Flexstay 0.0
FYD "Find Your Developer" 0.000153248
GAC CryptoHIT 0.0
GAD "Garuda Token" 1.1503e-05
GAX GaxCoin 0.0
GB2 GameBank 0.0
GBA Geeba 0.0
GBE Godbex 0.0
GBO Gabro 0.0
GCH GalaxyCash 7.66e-07
GCS "Game Chain System" 0.000652867
GCZ GlobalChainZ 0.004827383
GDN "GoodNoon Tokens" 0.0
GDR Guider 0.0
GDX Gamedex 0.0
GEC GEC 0.0
GES "Galaxy eSolutions" 0.0
GEX GreenX 0.0
GFL "Golden Fleece Token" 7.1715e-05
GFN "Game Fanz" 6.02e-07
GFR GoldenFever 0.00049456
GFT "Genuine Fashion Token" 0.0
GGC GGCOIN 0.0
GGP GGPro 0.0
GIC Giant 0.0320535
GID "Gid Coin" 0.0
GIF GIFcoin 0.0
GIG GIG9 0.022267982
GIV Givly 0.000631884
GLX Gledos 0.0
GLY Glyff 0.0
GM2 GMCoin 0.001225986
GMA Goldma 0.0
GMC Gamico 0.0
GME GameLife 0.0
GMS Gemstra 0.0
GNC Greencoin 0.0
GO2 GOeureka 0.000729782
GOA GoaCoin 0.0
GOB "Grand of Blockchain" 0.007370746
GOD "Bitcoin God" 0.2361231
GOM GoMoney 0.001705586
GOS Gosama 0.131581958
GOT "GOExchange Token" 0.0
GPX ParcelX 0.0
GRG RigoBlock 0.0
GRO "Gron Digital" 0.0
GRX "Gold Reward Token" 0.000536369
GSE GSENetwork 0.000104
GSG GSG 0.0
GT2 GatechainToken 0.5084968
GT3 GDAC 0.514656833
GT4 Gominer 0.0
GTH Gath3r 0.0
GTK "Money by Design" 0.0
GTN GlitzKoin 0.189537829
GTS "Global Trading System" 4.004e-06
GTX "Swissbloc Capital" 0.0
GVE "Globalvillage Ecosystem" 0.000282429
GXB GCBIB 0.0
GXE Geneviève 0.0
GYM GYMRewards 0.0
GZA Gazua 0.0
GZB Gigzi 0.0
GZC GazuaCash 0.0
GZE GazeCoin 0.000825964
GZM Armacoin 0.0
GZR Gizer 0.0
H2O Hydrominer 2.3778e-05
HAB HAB 0.0
HBE healthbank 0.0
HBX Hyperbridge 0.004265208
HCN Hotcoin 0.0
HCX HCX 0.0
HD2 Hardcore 0.000361106
HDD HDD.Cash 0.0
HDN Haladinar 0.000138654
HDS "HotDollars TokeN" 0.000106828
HDT HashDice 0.0
HET HavEtherToken 0.0
HIC HI-TEK 0.0
HIH HiHealth 0.0
HIP HiP 0.0
HIT HitChain 5.5931e-05
HKD Sparkdex 0.128561701
HKY Hicky 0.0
HLT HyperLoot 0.0
HLX Hilux 0.000842865
HMN HostMasterNode 0.000154759
HNN "Helios Neural Network" 0.0
HNT HiveNet 0.0
HNY Honeybox 0.0
HRC Haracoin 0.000488077
HRD Hoard 0.025218404
HRO HEROIC.com 0.0
HRP Harapan 0.0
HTF HTFx 0.0
HTN "Heart Number" 0.000958232
HTS "Hosting Icos" 0.0
HUM HumanityLink 0.000358719
HUP HupayX 0.008065624
HUT Hasanah 0.0
HVE UHIVE 0.0
HVT HireVibe 0.001151228
HWI Hawai 0.061299296
HXC HexanCoin 0.0
HYB HybridBlock 0.000348353
HYD HYDRA 0.0
IAG IAGON 0.0
IAM "IAME Identity" 0.0
IAN "IAN COIN" 0.00482732
IBO InBet 0.0
IBS "Irbis Network" 0.0
IC1 INGOTcoin 0.0
ICU iCumulate 0.0
IDM IDMoney 0.0
IDS Biometrids 0.0
IDT InvestDigital 0.006221635
IDX "Indonesian eXchange" 1.3923e-05
IEX "Internal Exchange Coin" 1.377938305
IFP INFINIPAY 9.1949e-05
IFX Infinex 0.014856341
IGC IrishGirlCrypto 0.0
IGX iGenomics 0.0
IKN Interken 0.0
ILK INLOCK 0.002950031
ILT Illume 0.0
IMU Imusify 0.0
INJ Injex 0.0
IOG "Internet of Games" 0.00213235
IOV IOV 0.0
IOX Coinstocks 0.0
IPT "Crypt On" 0.0
IPU "International Payment Unit" 0.0
IPW IPWeb 0.0
IPX "Tachyon Protocol" 0.0
IPY "Infinity Pay" 0.0
IQB "Intelligence Quotient Benefit" 0.0
IRC IronCoin 2.9e-08
IRX IronX 0.0
ISC "I Chain" 0.007218391
ISG "International Sky Group" 0.0
ITR INTRO 0.0
ITU iTrue 0.0
ITX IdTronix 0.0
IXB X-Block 7.2161e-05
IZA Inzura 0.0
IZI IZIChain 0.069220238
IZZ Izzcoin 0.210888754
JAM hearo.fm 0.0
JEM Jemcash 0.0
JEO "Jeo Exchange" 0.0
JEX "Jex Token" 0.0
JGC JoinGrowth 0.0
JIB Jibbit 0.0
JIC JoorsChain 3.3482e-05
JNB Jinbi 15.2
JOB Jobchain 0.000241272
JOY JOYSO 0.0
JUI Juiice 0.0
JUL Jullar 0.0
JUR Jur.io 0.0
JVY Javvy 0.0
K2G Kasko2go 0.0
KAM Kamari 0.525172822
KAU Kauri 0.0
KBE Kryptobits 0.0
KBT KartBlock 0.0
KBU Knabu 0.0
KBX KuBitX 0.0
KCP KlassicCarParts 0.0
KCY KickCity 0.0
KDX "Cadex Coin" 0.0
KEA "KEA Coin" 7.34e-07
KEC KeyCo 0.003631983
KEN KenCoin 0.001015864
KEP "Kepler Technologies" 0.0
KGC "Krypton Galaxy" 0.000980626
KGS "King Slayer" 0.0
KGT "Kizuna Global Token" 0.011420195
KHP Kheper 0.0
KIM K.im 0.0
KIT KitToken 8.055e-06
KKC KOKOCoin 0.0
KLK Klickzie 0.0
KLT KloutCoin 0.000107197
KMX KiMex 0.000293034
KNL "KNL Ecosystem" 0.0
KNR KohiNoor 0.0
KOI Koi 7.12e-07
KOL "KOL Token" 0.0
KOZ Kozjin 1.928994412
KPX KAPEX 0.0
KRK "Kirik Protocol" 0.0
KRP Kryptoin 0.0
KRT KryptoRedeem 0.0
KRY Krypti.io 0.0
KSM Kusama 3.63
KSS Krosscoin 0.030764344
KTN "Kasoutuuka News" 0.000180056
KUN KUN 0.0
KUV Kuverit 0.000612993
KVT Kinesis 0.0
KWK KuwaitKoin 0.0
KXC KingXChain 1.021e-06
KYN Kynson 0.0
L2L 2local 0.0
LAB Tokenlab 0.0
LAC Laccoin 0.0
LAX "LAPO Blockchain" 0.0
LBK "Legal Block" 0.000239092
LBN "Lucky Block Network" 0.01348855
LBR LaborCrypto 0.0
